file_name,relative_path,file_type,data_scope,row_count,column_count,database_or_json_objects,file_size_bytes,sha256,analysis_date_utc,suspected_grain,candidate_primary_key,candidate_foreign_keys,patient_identifier_available,event_date_available,inspection_error
StructureDefinition-us-core-relatedperson.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/StructureDefinition-us-core-relatedperson.json,json,external_reference_or_fixture,1,23,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,52167,5147cc74cc15e87581a3e611b1667021f563c8d4792127f913eb47bc4bafc2d6,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-respiratory-rate.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/StructureDefinition-us-core-respiratory-rate.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,126591,74e3a7de9e2a5b21f9718313b6eb3a1c00962e1ed20f61d829cb63a383815b7a,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-servicerequest.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/StructureDefinition-us-core-servicerequest.json,json,external_reference_or_fixture,1,23,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,91496,b73add70744750490371f1f92333b259a47dadc7b1114cb61293ed3d04ddb7d1,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-smokingstatus.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/StructureDefinition-us-core-smokingstatus.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,111270,530f6e6c4500652db1858caaf1ab66479b1f815b4539cf1e55b4a02a757e1598,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-vital-signs.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/StructureDefinition-us-core-vital-signs.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,175828,71b97d453619b839152a3db131acde9b2f8588fb6cc1b63ad9ba36acea6de5b2,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-birthsex.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-birthsex.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1542,462646144085b2835d7dd812555b2e814cc83685b72a8bc4df89631aaff87c6f,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-detailed-ethnicity.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-detailed-ethnicity.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1659,1cb3aa115cba795d3eb75da5294123d662a19bcfb8e0d7d157f96df1d1ba61a3,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-detailed-race.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-detailed-race.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,2019,39eb818e6e706ca3e5cd9719c016898788b7620812df5d815c3f69c667f236e6,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-omb-ethnicity-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-omb-ethnicity-category.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1846,5870d12b78bf06f28b67f1fe94d0c370d57f68db166d0d817296387b60c2d7a6,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-omb-race-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-omb-race-category.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,2106,f3c5a0e1f93d231700bf33ae9bbd28c199a87720baf9efaafe15c430058907d4,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-simple-language.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-simple-language.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1964,1cd2dc277b5819dea30e7b494afc720c0ab59fb72f78730468bbb887cc62da8a,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-clinical-note-type.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-clinical-note-type.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,2107,0f0f88c5fd0d9aec561c290f2a2d35e2728e4348c7ad7f02062189ade5e75b82,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-clinical-test-codes.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-clinical-test-codes.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,73652,03c554283f90e205adb11e4d64520a6ac168b648a46f00d808ee7153a833ccef,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-common-sdoh-assessments.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-common-sdoh-assessments.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,10257,b5a644c22dae2fd1595b04d08e0ad249f22707f1947e58a520d5bda97b5657ee,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-condition-code.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-condition-code.json,json,external_reference_or_fixture,1,16,resourceType; id; meta; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,3362,21f410c2abdd2337962f1793ad0405cf1111b055359ee5803f245037f1c4ba53,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-diagnosticreport-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-diagnosticreport-category.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1965,100789562b011094ea02ce8d587f4c235c6d37fec961939895ad6a7259cdba93,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-diagnosticreport-lab-codes.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-diagnosticreport-lab-codes.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1429,470c5c1711b65beca2b00a91923410abb1bbc925db568935c5cb3941c6a06173,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-diagnosticreport-report-and-note-codes.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-diagnosticreport-report-and-note-codes.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,1623,9a1cffd8085352f0554906f2c981fb7224cb2170369ca2e43c2bbb4b8480a981,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-discharge-disposition.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-discharge-disposition.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1389,80d6e800a48c926e15877a72aaf3de0b9779e1d3860e3095dd9cb46dceb2f074,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-documentreference-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-documentreference-category.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1264,cabf0872d169afb2dfdd775e316e9f93aab406dca6b4071cb11f2e57ac672f63,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-documentreference-type.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-documentreference-type.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; expansion,4199,7861f603a67b4916b8fa370155a53920f689e736ec0a5e880378f24aef888a3d,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-encounter-type.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-encounter-type.json,json,external_reference_or_fixture,1,16,resourceType; id; meta; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,2199,471111206e1d84efb6e913ec64a366ee928a33e41789a4d05bcbc53a4754e80e,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-goal-description.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-goal-description.json,json,external_reference_or_fixture,1,16,resourceType; id; meta; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1832,fa02bf02e4a36f03ffdc58ccdfbc4a3bdb949173ae2f8153d66fae3ba7da428e,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-narrative-status.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-narrative-status.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1892,1bc7b543ed2a79f899a54421d82f0fec71e42b776f5ff74c9234260672a6f3f6,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-observation-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-observation-category.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,2275,dc7814c2517f38a7d300502d24b78c6e8e8aa5d2b0bf6d64abe0185aafc8b9b5,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-observation-smoking-status-status.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-observation-smoking-status-status.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,2483,961e0a709d24e75022916540a8395e7f1241c7b3e42ce3578eb97ae5c2894cd0,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-observation-smokingstatus-max.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-observation-smokingstatus-max.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1263,5bc3d473e34bf1d4556642535baeb6c765afb316029587f92d55f3cb2a16e7c4,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-observation-value-codes.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-observation-value-codes.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1250,0ab67ec20af36fd8187a6b0aa5064f73bdb7a8fedc2f1d4522fba1108016d37a,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-problem-or-health-concern.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-problem-or-health-concern.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,2505,41897257c580a14256c6bdab70c815bdf9e915942bf760825ad6edb5bfe8cc44,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-procedure-code.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-procedure-code.json,json,external_reference_or_fixture,1,16,resourceType; id; meta; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,3959,fdad1e6abbc8cbe36852dede9ea69c6ba839948d2c8d76de9da824d135738f80,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-provenance-participant-type.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-provenance-participant-type.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; purpose; copyright; compose,1647,103bc02eb09fd3a6b09f4fc47bf1b97d45d368cdad87dc5972ca60d9d4189b93,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-provider-role.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-provider-role.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1287,cdb2283074aabf7bab94a3bd1b52fc1a717280acf7209dfedab0cd4287343c0e,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-servicerequest-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-servicerequest-category.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,2974,e78be5df22c3887b520b0b3f15635259e099d6532a969de5fd003d27c2d718da,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-sexual-orientation.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-sexual-orientation.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,4428,ace43c9371827192143ce9ece3ded9dd1ce6fe2764c5ee32759554ecb5f3557a,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-smoking-status-observation-codes.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-smoking-status-observation-codes.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1689,9fae23a5e2da724bdb61ee9a0c5533ccc4cf8e3f3c164cbd76d47c3f9d9f23d2,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-survey-codes.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-survey-codes.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1454,b5897ba4eadfcab09de2e43d1ba6220d266570ba2514f649b0599979457deab0,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-tags.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-tags.json,json,external_reference_or_fixture,1,15,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1070,204379c36024337c123fc6c55fcf0aee123e1e73503b60d8f9636e7e79a7a015,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-usps-state.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-usps-state.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; compose,1398,f7565179cf8b603c2968f12cb42cefcb6d02333e4866449958820d67ae23965b,2026-08-28,reference/configuration JSON object,,,True,True,
ValueSet-us-core-vital-signs.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ValueSet-us-core-vital-signs.json,json,external_reference_or_fixture,1,16,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; compose,2642,4a72b7aa6230e89f2790b2483389eef3b5a98338eaa1143a67036612dffc90e2,2026-08-28,reference/configuration JSON object,,,True,True,
ig-r4.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore5/ig-r4.json,json,external_reference_or_fixture,1,19,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; packageId; license; fhirVersion; dependsOn; definition,202639,59cfd451b90c07a379de17979336b81d5b36b78c242de396e9c4a28d9aa145ba,2026-08-28,reference/configuration JSON object,,,True,True,
CapabilityStatement-us-core-client.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/CapabilityStatement-us-core-client.json,json,external_reference_or_fixture,1,26,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; kind; instantiates; _instantiates; fhirVersion; format; _format; patchFormat; _patchFormat; implementationGuide; _implementationGuide,283152,0f2d136019bc2bed0e2aaa98cadc2aad5fade8c1ec4ebc80662012c26b8767f4,2026-08-28,reference/configuration JSON object,,,True,True,
CapabilityStatement-us-core-server.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/CapabilityStatement-us-core-server.json,json,external_reference_or_fixture,1,26,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; kind; instantiates; _instantiates; fhirVersion; format; _format; patchFormat; _patchFormat; implementationGuide; _implementationGuide,295105,647016b2ea7d18cb5b51009a12a88ab792254d77527f48a363f116bc1211e94f,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-careplan-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/CodeSystem-careplan-category.json,json,external_reference_or_fixture,1,18,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; content; concept,1785,7a41ef7c22b3fd2e000c546873023f966096ebbde2d00a7059c9eb4bc91bc6e4,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-condition-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/CodeSystem-condition-category.json,json,external_reference_or_fixture,1,19,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; content; property; concept,3113,4fefb39ddff204a80978b033c670277bd960c77a8b6e1fffffa138c3e6dd5a1a,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-us-core-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/CodeSystem-us-core-category.json,json,external_reference_or_fixture,1,18,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; content; concept,2333,ab37513622a3b5d61e4bf8d6b662c9fcba8b4e272c7f2efb317e6f8a9d63ecee,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-us-core-documentreference-category.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/CodeSystem-us-core-documentreference-category.json,json,external_reference_or_fixture,1,20,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; valueSet; content; count; concept,2169,1c1f2f533ab4d3692293ad301e101437eb098fec453205c8c04871ddf297bf92,2026-08-28,reference/configuration JSON object,,,True,True,
CodeSystem-us-core-provenance-participant-type.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/CodeSystem-us-core-provenance-participant-type.json,json,external_reference_or_fixture,1,18,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; caseSensitive; content; concept,1677,e528d083aa98283e594c5452bfdf8c1fbf446c03706f2c01fdaa47ab237e0c8f,2026-08-28,reference/configuration JSON object,,,True,True,
ImplementationGuide-hl7.fhir.us.core.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/ImplementationGuide-hl7.fhir.us.core.json,json,external_reference_or_fixture,1,19,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; packageId; license; fhirVersion; dependsOn; definition,257909,014060db17bea56d95907ab89990bb82c363911c36a2671a01ea1f884852f990,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-head-occipital-frontal-circumference-percentile.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-head-occipital-frontal-circumference-percentile.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,132603,b0480c5849c66535724ee6c46bfff5177edb76a5d9bf9f0e33dbdc4d26dd7208,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-pediatric-bmi-for-age.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-pediatric-bmi-for-age.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,132207,792bf29301db1169896e38192513613e15e21dc5017cb07284025c64eef37c9e,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-pediatric-weight-for-height.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-pediatric-weight-for-height.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,132147,59b0922464a168e3e70446eea9d3aac910acd03f295897f28a861fc34868c41c,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-allergyintolerance.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-allergyintolerance.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,78145,b97a15db67cfb88ea430ea2b342ee2945bcda217ea06394e2cd28310768e2e4e,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-birthsex.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-birthsex.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot; differential,17032,fb9e41904a083b59a679f9927accbd537bfbfdc39c97d58d2337747a19947cac,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-blood-pressure.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-blood-pressure.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,206357,a67895860f5e965fffb98530ae97aa1cf9117af533debcd1752bda9266fb6b13,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-bmi.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-bmi.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,131936,80b2fcda4aaa6d06e37da537da132a0401e1ee8bd40bf328e5ef0ffc4c890584,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-body-height.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-body-height.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,132246,391f78963b1d0bab5fbdd2ab059afa97cb11a6b00147805b4ac1e77987f588f8,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-body-temperature.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-body-temperature.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,132331,7548f27508a29a9e7aef434a2b5685fdd9cdeb66b6411e683bd6d9181eca2a95,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-body-weight.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-body-weight.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,132245,6438032e7efc57d523f59a1aeec3596f1adc79a933d01f9f1ffc0b21cd9e294f,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-careplan.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-careplan.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,119666,222c4773ce8b5355ccc558e82740086b8cd6e31a81f5364b7b17ec75d5650cbf,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-careteam.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-careteam.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,59657,efc2a0090ccd1e85e8ebac32dfd6dcac2be93d466888e9888d774041362352fc,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-condition-encounter-diagnosis.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-condition-encounter-diagnosis.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,114359,861463e86b0eea373abcb031a225a284ab0df534a966422b53f9dae20d4173f5,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-condition-problems-health-concerns.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-condition-problems-health-concerns.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,112538,ec9c6d283e474696489734f2478bf63ae2ba837e66bdc3620c5e6bff70443f33,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-coverage.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-coverage.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,158455,f038c67330357af577359877f73f58703341d3abfdad5a3390baad655da09843,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-diagnosticreport-lab.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore6/StructureDefinition-us-core-diagnosticreport-lab.json,json,external_reference_or_fixture,1,24,resourceType; id; text; url; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,91348,b4c4541f9bb5d31f5719888a2d4166763b5cb598482c6b43756ff263b06aae5a,2026-08-28,reference/configuration JSON object,,,True,True,
